"",x,y,ph
1070,-0.5,2.5,34
1071,-0.5,2.5,39
1072,-0.5,2.5,35
1073,-0.5,2.5,36
1074,-0.5,2.5,29
1075,-0.5,2.5,33
1076,-0.5,2.5,37
1077,-0.5,2.5,27
1078,-0.5,2.5,34
1079,-0.5,2.5,31
1080,-0.5,2.5,35
1081,-0.5,2.5,30
1082,-0.5,2.5,46
1083,-0.5,2.5,33
1084,-0.5,2.5,27
1085,-0.5,2.5,27
1086,-0.5,2.5,38
1087,-0.5,2.5,23
1088,-0.5,2.5,43
1089,-0.5,2.5,39
1090,-0.5,2.5,31
1091,-0.5,2.5,37
1092,-0.5,2.5,32
1093,-0.5,2.5,44
1094,-0.5,2.5,33
1095,-0.5,2.5,34
1096,-0.5,2.5,44
1097,-0.5,2.5,29
1098,-0.5,2.5,33
1099,-0.5,2.5,35
1100,-0.5,2.5,37
1101,-0.5,2.5,39
1102,-0.5,2.5,40
1103,-0.5,2.5,31
1104,-0.5,2.5,37
1105,-0.5,2.5,31
1106,-0.5,2.5,30
1107,-0.5,2.5,37
1108,-0.5,2.5,35
1109,-0.5,2.5,37
1110,-0.5,2.5,42
1111,-0.5,2.5,46
1112,-0.5,2.5,34
1113,-0.5,2.5,26
1114,-0.5,2.5,21
1115,-0.5,2.5,31
1116,-0.5,2.5,42
1117,-0.5,2.5,29
1118,-0.5,2.5,38
1119,-0.5,2.5,29
1120,-0.5,2.5,23
1121,-0.5,2.5,27
1122,-0.5,2.5,22
1123,-0.5,2.5,32
1124,-0.5,2.5,35
1125,-0.5,2.5,36
1126,-0.5,2.5,31
1127,-0.5,2.5,30
1128,-0.5,2.5,30
1129,-0.5,2.5,26
1130,-0.5,2.5,26
1131,-0.5,2.5,35
1132,-0.5,2.5,49
1133,-0.5,2.5,34
1134,-0.5,2.5,39
1135,-0.5,2.5,32
1136,-0.5,2.5,34
1137,-0.5,2.5,42
1138,-0.5,2.5,30
1139,-0.5,2.5,28
1140,-0.5,2.5,22
1141,-0.5,2.5,34
1142,-0.5,2.5,27
1143,-0.5,2.5,37
1144,-0.5,2.5,39
1145,-0.5,2.5,31
1146,-0.5,2.5,40
1147,-0.5,2.5,37
1148,-0.5,2.5,34
1149,-0.5,2.5,40
1150,-0.5,2.5,31
1151,-0.5,2.5,43
1152,-0.5,2.5,32
1153,-0.5,2.5,36
1154,-0.5,2.5,31
1155,-0.5,2.5,35
1156,-0.5,2.5,34
1157,-0.5,2.5,38
1158,-0.5,2.5,33
1159,-0.5,2.5,32
1160,-0.5,2.5,36
1161,-0.5,2.5,37
1162,-0.5,2.5,33
1163,-0.5,2.5,31
1164,-0.5,2.5,31
1165,-0.5,2.5,38
1166,-0.5,2.5,35
1167,-0.5,2.5,40
1168,-0.5,2.5,32
1169,-0.5,2.5,37
1170,-0.5,2.5,29
1171,-0.5,2.5,41
1172,-0.5,2.5,25
1173,-0.5,2.5,33
1174,-0.5,2.5,42
1175,-0.5,2.5,31
1176,-0.5,2.5,32
1177,-0.5,2.5,29
1178,-0.5,2.5,45
1179,-0.5,2.5,36
1180,-0.5,2.5,24
1181,-0.5,2.5,29
1182,-0.5,2.5,31
1183,-0.5,2.5,22
1184,-0.5,2.5,51
1185,-0.5,2.5,28
1186,-0.5,2.5,34
1187,-0.5,2.5,36
1188,-0.5,2.5,31
1189,-0.5,2.5,39
1190,-0.5,2.5,33
1191,-0.5,2.5,50
1192,-0.5,2.5,38
1193,-0.5,2.5,35
1194,-0.5,2.5,27
1195,-0.5,2.5,30
1196,-0.5,2.5,34
1197,-0.5,2.5,42
1198,-0.5,2.5,36
1199,-0.5,2.5,42
1200,-0.5,2.5,48
1201,-0.5,2.5,36
1202,-0.5,2.5,26
1203,-0.5,2.5,27
1204,-0.5,2.5,30
1205,-0.5,2.5,33
1206,-0.5,2.5,38
1207,-0.5,2.5,40
1208,-0.5,2.5,30
1209,-0.5,2.5,28
1210,-0.5,2.5,30
1211,-0.5,2.5,34
1212,-0.5,2.5,34
1213,-0.5,2.5,37
1214,-0.5,2.5,24
1215,-0.5,2.5,32
1216,-0.5,2.5,33
1217,-0.5,2.5,33
1218,-0.5,2.5,30
1219,-0.5,2.5,31
1220,-0.5,2.5,31
1221,-0.5,2.5,29
1222,-0.5,2.5,32
1223,-0.5,2.5,30
1224,-0.5,2.5,40
1225,-0.5,2.5,37
1226,-0.5,2.5,31
1227,-0.5,2.5,29
1228,-0.5,2.5,24
1229,-0.5,2.5,34
1230,-0.5,2.5,34
1231,-0.5,2.5,34
1232,-0.5,2.5,27
1233,-0.5,2.5,30
1234,-0.5,2.5,35
1235,-0.5,2.5,40
1236,-0.5,2.5,34
1237,-0.5,2.5,43
1238,-0.5,2.5,30
1239,-0.5,2.5,26
1240,-0.5,2.5,29
1241,-0.5,2.5,35
1242,-0.5,2.5,41
1243,-0.5,2.5,30
1244,-0.5,2.5,33
1245,-0.5,2.5,17
1246,-0.5,2.5,31
1247,-0.5,2.5,29
1248,-0.5,2.5,39
1249,-0.5,2.5,29
1250,-0.5,2.5,42
1251,-0.5,2.5,30
1252,-0.5,2.5,32
1253,-0.5,2.5,38
1254,-0.5,2.5,31
1255,-0.5,2.5,32
1256,-0.5,2.5,31
1257,-0.5,2.5,26
1258,-0.5,2.5,39
1259,-0.5,2.5,29
1260,-0.5,2.5,49
1261,-0.5,2.5,28
1262,-0.5,2.5,30
1263,-0.5,2.5,31
1264,-0.5,2.5,38
1265,-0.5,2.5,19
1266,-0.5,2.5,34
1267,-0.5,2.5,26
1268,-0.5,2.5,30
1269,-0.5,2.5,28
1270,-0.5,2.5,22
1271,-0.5,2.5,36
1272,-0.5,2.5,24
1273,-0.5,2.5,27
1274,-0.5,2.5,30
1275,-0.5,2.5,27
1276,-0.5,2.5,42
1277,-0.5,2.5,33
1278,-0.5,2.5,34
1279,-0.5,2.5,37
1280,-0.5,2.5,35
1281,-0.5,2.5,28
1282,-0.5,2.5,28
1283,-0.5,2.5,39
1284,-0.5,2.5,28
1285,-0.5,2.5,31
1286,-0.5,2.5,36
1287,-0.5,2.5,30
1288,-0.5,2.5,31
1289,-0.5,2.5,29
1290,-0.5,2.5,29
1291,-0.5,2.5,27
1292,-0.5,2.5,37
1293,-0.5,2.5,49
1294,-0.5,2.5,36
1295,-0.5,2.5,27
1296,-0.5,2.5,45
1297,-0.5,2.5,37
1298,-0.5,2.5,34
1299,-0.5,2.5,31
1300,-0.5,2.5,31
1301,-0.5,2.5,25
1302,-0.5,2.5,30
1303,-0.5,2.5,35
1304,-0.5,2.5,39
1305,-0.5,2.5,30
1306,-0.5,2.5,37
1307,-0.5,2.5,22
1308,-0.5,2.5,32
1309,-0.5,2.5,34
1310,-0.5,2.5,37
1311,-0.5,2.5,47
1312,-0.5,2.5,40
1313,-0.5,2.5,28
1314,-0.5,2.5,32
1315,-0.5,2.5,36
1316,-0.5,2.5,34
1317,-0.5,2.5,33
1318,-0.5,2.5,29
1319,-0.5,2.5,38
1320,-0.5,2.5,32
1321,-0.5,2.5,39
1322,-0.5,2.5,36
1323,-0.5,2.5,39
1324,-0.5,2.5,22
1325,-0.5,2.5,31
1326,-0.5,2.5,37
1327,-0.5,2.5,36
1328,-0.5,2.5,26
1329,-0.5,2.5,27
1330,-0.5,2.5,27
1331,-0.5,2.5,36
1332,-0.5,2.5,35
1333,-0.5,2.5,33
1334,-0.5,2.5,34
1335,-0.5,2.5,39
1336,-0.5,2.5,42
1337,-0.5,2.5,37
1338,-0.5,2.5,31
1339,-0.5,2.5,51
1340,-0.5,2.5,40
1341,-0.5,2.5,27
1342,-0.5,2.5,23
1343,-0.5,2.5,33
1344,-0.5,2.5,32
1345,-0.5,2.5,26
1346,-0.5,2.5,37
1347,-0.5,2.5,32
1348,-0.5,2.5,27
1349,-0.5,2.5,51
1350,-0.5,2.5,26
1351,-0.5,2.5,31
1352,-0.5,2.5,32
1353,-0.5,2.5,31
1354,-0.5,2.5,44
1355,-0.5,2.5,26
1356,-0.5,2.5,32
1357,-0.5,2.5,34
1358,-0.5,2.5,40
1359,-0.5,2.5,32
1360,-0.5,2.5,35
1361,-0.5,2.5,40
1362,-0.5,2.5,29
1363,-0.5,2.5,28
1364,-0.5,2.5,32
1365,-0.5,2.5,31
1366,-0.5,2.5,40
1367,-0.5,2.5,40
1368,-0.5,2.5,33
1369,-0.5,2.5,32
1370,-0.5,2.5,44
1371,-0.5,2.5,36
1372,-0.5,2.5,36
1373,-0.5,2.5,37
1374,-0.5,2.5,24
1375,-0.5,2.5,36
1376,-0.5,2.5,32
1377,-0.5,2.5,32
1378,-0.5,2.5,36
1379,-0.5,2.5,32
1380,-0.5,2.5,36
1381,-0.5,2.5,34
1382,-0.5,2.5,27
1383,-0.5,2.5,42
1384,-0.5,2.5,33
1385,-0.5,2.5,42
1386,-0.5,2.5,38
1387,-0.5,2.5,50
1388,-0.5,2.5,32
1389,-0.5,2.5,35
1390,-0.5,2.5,31
1391,-0.5,2.5,33
1392,-0.5,2.5,37
1393,-0.5,2.5,39
1394,-0.5,2.5,35
1395,-0.5,2.5,41
1396,-0.5,2.5,33
1397,-0.5,2.5,42
1398,-0.5,2.5,44
1399,-0.5,2.5,34
1400,-0.5,2.5,31
1401,-0.5,2.5,53
1402,-0.5,2.5,37
1403,-0.5,2.5,41
1404,-0.5,2.5,31
1405,-0.5,2.5,41
1406,-0.5,2.5,36
1407,-0.5,2.5,29
1408,-0.5,2.5,30
1409,-0.5,2.5,24
1410,-0.5,2.5,31
1411,-0.5,2.5,31
1412,-0.5,2.5,40
1413,-0.5,2.5,38
1414,-0.5,2.5,40
1415,-0.5,2.5,45
1416,-0.5,2.5,61
1417,-0.5,2.5,31
1418,-0.5,2.5,36
1419,-0.5,2.5,38
1420,-0.5,2.5,34
1421,-0.5,2.5,37
1422,-0.5,2.5,58
1423,-0.5,2.5,28
1424,-0.5,2.5,38
1425,-0.5,2.5,34
1426,-0.5,2.5,38
1427,-0.5,2.5,44
1428,-0.5,2.5,28
1429,-0.5,2.5,35
1430,-0.5,2.5,34
1431,-0.5,2.5,32
1432,-0.5,2.5,35
1433,-0.5,2.5,33
1434,-0.5,2.5,35
1435,-0.5,2.5,29
1436,-0.5,2.5,36
1437,-0.5,2.5,29
1438,-0.5,2.5,46
1439,-0.5,2.5,25
1440,-0.5,2.5,35
1441,-0.5,2.5,36
1442,-0.5,2.5,41
1443,-0.5,2.5,28
1444,-0.5,2.5,35
1445,-0.5,2.5,23
1446,-0.5,2.5,44
1447,-0.5,2.5,42
1448,-0.5,2.5,42
1449,-0.5,2.5,35
1450,-0.5,2.5,36
1451,-0.5,2.5,42
1452,-0.5,2.5,37
1453,-0.5,2.5,27
1454,-0.5,2.5,43
1455,-0.5,2.5,34
1456,-0.5,2.5,38
1457,-0.5,2.5,32
1458,-0.5,2.5,29
1459,-0.5,2.5,33
1460,-0.5,2.5,40
1461,-0.5,2.5,43
1462,-0.5,2.5,24
1463,-0.5,2.5,36
1464,-0.5,2.5,31
1465,-0.5,2.5,38
1466,-0.5,2.5,42
1467,-0.5,2.5,30
1468,-0.5,2.5,35
1469,-0.5,2.5,40
1470,-0.5,2.5,32
1471,-0.5,2.5,25
1472,-0.5,2.5,30
1473,-0.5,2.5,41
1474,-0.5,2.5,37
1475,-0.5,2.5,39
1476,-0.5,2.5,43
1477,-0.5,2.5,33
1478,-0.5,2.5,36
1479,-0.5,2.5,23
1480,-0.5,2.5,35
1481,-0.5,2.5,40
1482,-0.5,2.5,28
1483,-0.5,2.5,29
1484,-0.5,2.5,24
1485,-0.5,2.5,37
1486,-0.5,2.5,32
1487,-0.5,2.5,38
1488,-0.5,2.5,34
1489,-0.5,2.5,35
1490,-0.5,2.5,33
1491,-0.5,2.5,34
1492,-0.5,2.5,35
1493,-0.5,2.5,32
1494,-0.5,2.5,25
1495,-0.5,2.5,35
1496,-0.5,2.5,32
1497,-0.5,2.5,31
1498,-0.5,2.5,49
1499,-0.5,2.5,28
1500,-0.5,2.5,26
1501,-0.5,2.5,36
1502,-0.5,2.5,36
1503,-0.5,2.5,39
1504,-0.5,2.5,27
1505,-0.5,2.5,30
1506,-0.5,2.5,35
1507,0.5,2.5,38
1508,0.5,2.5,42
1509,0.5,2.5,40
1510,0.5,2.5,43
1511,0.5,2.5,53
1512,0.5,2.5,33
1513,0.5,2.5,48
1514,0.5,2.5,48
1515,0.5,2.5,46
1516,0.5,2.5,41
1517,0.5,2.5,28
1518,0.5,2.5,30
1519,0.5,2.5,35
1520,0.5,2.5,49
1521,0.5,2.5,34
1522,0.5,2.5,34
1523,0.5,2.5,37
1524,0.5,2.5,41
1525,0.5,2.5,38
1526,0.5,2.5,39
1527,0.5,2.5,29
1528,0.5,2.5,43
1529,0.5,2.5,34
1530,0.5,2.5,39
1531,0.5,2.5,35
1532,0.5,2.5,35
1533,0.5,2.5,39
1534,0.5,2.5,38
1535,0.5,2.5,42
1536,0.5,2.5,34
1537,0.5,2.5,36
1538,0.5,2.5,52
1539,0.5,2.5,39
1540,0.5,2.5,37
1541,0.5,2.5,36
1542,0.5,2.5,37
1543,0.5,2.5,44
1544,0.5,2.5,36
1545,0.5,2.5,41
1546,0.5,2.5,37
1547,0.5,2.5,35
1548,0.5,2.5,38
1549,0.5,2.5,40
1550,0.5,2.5,43
1551,0.5,2.5,47
1552,0.5,2.5,40
1553,0.5,2.5,49
1554,0.5,2.5,40
1555,0.5,2.5,48
1556,0.5,2.5,33
1557,0.5,2.5,33
1558,0.5,2.5,39
1559,0.5,2.5,34
1560,0.5,2.5,33
1561,0.5,2.5,40
1562,0.5,2.5,31
1563,0.5,2.5,35
1564,0.5,2.5,39
1565,0.5,2.5,43
1566,0.5,2.5,25
1567,0.5,2.5,30
1568,0.5,2.5,42
1569,0.5,2.5,50
1570,0.5,2.5,36
1571,0.5,2.5,38
1572,0.5,2.5,37
1573,0.5,2.5,34
1574,0.5,2.5,47
1575,0.5,2.5,33
1576,0.5,2.5,46
1577,0.5,2.5,43
1578,0.5,2.5,37
1579,0.5,2.5,37
1580,0.5,2.5,41
1581,0.5,2.5,41
1582,0.5,2.5,30
1583,0.5,2.5,42
1584,0.5,2.5,39
1585,0.5,2.5,29
1586,0.5,2.5,42
1587,0.5,2.5,36
1588,0.5,2.5,42
1589,0.5,2.5,29
1590,0.5,2.5,38
1591,0.5,2.5,30
1592,0.5,2.5,25
1593,0.5,2.5,37
1594,0.5,2.5,36
1595,0.5,2.5,25
1596,0.5,2.5,37
1597,0.5,2.5,39
1598,0.5,2.5,29
1599,0.5,2.5,41
1600,0.5,2.5,36
1601,0.5,2.5,36
1602,0.5,2.5,43
1603,0.5,2.5,34
1604,0.5,2.5,33
1605,0.5,2.5,23
1606,0.5,2.5,25
1607,0.5,2.5,29
1608,0.5,2.5,42
1609,0.5,2.5,29
1610,0.5,2.5,25
1611,0.5,2.5,31
1612,0.5,2.5,35
1613,0.5,2.5,41
1614,0.5,2.5,50
1615,0.5,2.5,25
1616,0.5,2.5,37
1617,0.5,2.5,48
1618,0.5,2.5,53
1619,0.5,2.5,34
1620,0.5,2.5,36
1621,0.5,2.5,29
1622,0.5,2.5,41
1623,0.5,2.5,31
1624,0.5,2.5,17
1625,0.5,2.5,32
1626,0.5,2.5,29
1627,0.5,2.5,24
1628,0.5,2.5,38
1629,0.5,2.5,32
1630,0.5,2.5,40
1631,0.5,2.5,35
1632,0.5,2.5,44
1633,0.5,2.5,41
1634,0.5,2.5,29
1635,0.5,2.5,38
1636,0.5,2.5,31
1637,0.5,2.5,29
1638,0.5,2.5,34
1639,0.5,2.5,33
1640,0.5,2.5,32
1641,0.5,2.5,37
1642,0.5,2.5,39
1643,0.5,2.5,50
1644,0.5,2.5,31
1645,0.5,2.5,30
1646,0.5,2.5,35
1647,0.5,2.5,37
1648,0.5,2.5,25
1649,0.5,2.5,42
1650,0.5,2.5,37
1651,0.5,2.5,38
1652,0.5,2.5,42
1653,0.5,2.5,33
1654,0.5,2.5,29
1655,0.5,2.5,30
1656,0.5,2.5,32
1657,0.5,2.5,31
1658,0.5,2.5,43
1659,0.5,2.5,34
1660,0.5,2.5,43
1661,0.5,2.5,45
1662,0.5,2.5,39
1663,0.5,2.5,41
1664,0.5,2.5,41
1665,0.5,2.5,39
1666,0.5,2.5,46
1667,0.5,2.5,36
1668,0.5,2.5,34
1669,0.5,2.5,27
1670,0.5,2.5,48
1671,0.5,2.5,36
1672,0.5,2.5,52
1673,0.5,2.5,51
1674,0.5,2.5,32
1675,0.5,2.5,33
1676,0.5,2.5,35
1677,0.5,2.5,34
1678,0.5,2.5,33
1679,0.5,2.5,40
1680,0.5,2.5,38
1681,0.5,2.5,30
1682,0.5,2.5,39
1683,0.5,2.5,38
1684,0.5,2.5,45
1685,0.5,2.5,37
1686,0.5,2.5,38
1687,0.5,2.5,35
1688,0.5,2.5,28
1689,0.5,2.5,25
1690,0.5,2.5,34
1691,0.5,2.5,41
1692,0.5,2.5,44
1693,0.5,2.5,34
1694,0.5,2.5,43
1695,0.5,2.5,36
1696,0.5,2.5,38
1697,0.5,2.5,31
1698,0.5,2.5,36
1699,0.5,2.5,44
1700,0.5,2.5,47
1701,0.5,2.5,45
1702,0.5,2.5,50
1703,0.5,2.5,54
1704,0.5,2.5,33
1705,0.5,2.5,30
1706,0.5,2.5,43
1707,0.5,2.5,39
1708,0.5,2.5,28
1709,0.5,2.5,28
1710,0.5,2.5,45
1711,0.5,2.5,24
1712,0.5,2.5,38
1713,0.5,2.5,33
1714,0.5,2.5,38
1715,0.5,2.5,33
1716,0.5,2.5,36
1717,0.5,2.5,32
1718,0.5,2.5,35
1719,0.5,2.5,35
1720,0.5,2.5,39
1721,0.5,2.5,30
1722,0.5,2.5,36
1723,0.5,2.5,42
1724,0.5,2.5,40
1725,0.5,2.5,28
1726,0.5,2.5,41
1727,0.5,2.5,42
1728,0.5,2.5,35
1729,0.5,2.5,35
1730,0.5,2.5,28
1731,0.5,2.5,30
1732,0.5,2.5,42
1733,0.5,2.5,39
1734,0.5,2.5,29
1735,0.5,2.5,30
1736,0.5,2.5,35
1737,0.5,2.5,40
1738,0.5,2.5,28
1739,0.5,2.5,31
1740,0.5,2.5,39
1741,0.5,2.5,35
1742,0.5,2.5,34
1743,0.5,2.5,46
1744,0.5,2.5,26
1745,0.5,2.5,33
1746,0.5,2.5,27
1747,0.5,2.5,29
1748,0.5,2.5,31
1749,0.5,2.5,42
1750,0.5,2.5,39
1751,0.5,2.5,28
1752,0.5,2.5,37
1753,0.5,2.5,34
1754,0.5,2.5,42
1755,0.5,2.5,30
1756,0.5,2.5,42
1757,0.5,2.5,33
1758,0.5,2.5,35
1759,0.5,2.5,33
1760,0.5,2.5,27
1761,0.5,2.5,42
1762,0.5,2.5,35
1763,0.5,2.5,41
1764,0.5,2.5,40
1765,0.5,2.5,33
1766,0.5,2.5,31
1767,0.5,2.5,45
1768,0.5,2.5,41
1769,0.5,2.5,23
1770,0.5,2.5,39
1771,0.5,2.5,47
1772,0.5,2.5,37
1773,0.5,2.5,41
1774,0.5,2.5,18
1775,0.5,2.5,35
1776,0.5,2.5,30
1777,0.5,2.5,39
1778,0.5,2.5,34
1779,0.5,2.5,27
1780,0.5,2.5,32
1781,0.5,2.5,41
1782,0.5,2.5,39
1783,0.5,2.5,38
1784,0.5,2.5,39
1785,0.5,2.5,30
1786,0.5,2.5,34
1787,0.5,2.5,32
1788,0.5,2.5,37
1789,0.5,2.5,32
1790,0.5,2.5,29
1791,0.5,2.5,30
1792,0.5,2.5,32
1793,0.5,2.5,35
1794,0.5,2.5,27
1795,0.5,2.5,21
1796,0.5,2.5,31
1797,0.5,2.5,29
1798,0.5,2.5,50
1799,0.5,2.5,52
1800,0.5,2.5,40
1801,0.5,2.5,31
1802,0.5,2.5,36
1803,0.5,2.5,34
1804,0.5,2.5,37
1805,0.5,2.5,40
1806,0.5,2.5,28
1807,0.5,2.5,26
1808,0.5,2.5,38
1809,0.5,2.5,34
1810,0.5,2.5,38
1811,0.5,2.5,33
1812,0.5,2.5,36
1813,0.5,2.5,27
1814,0.5,2.5,34
1815,0.5,2.5,40
1816,0.5,2.5,25
1817,0.5,2.5,35
1818,0.5,2.5,38
1819,0.5,2.5,42
1820,0.5,2.5,42
1821,0.5,2.5,36
1822,0.5,2.5,29
1823,0.5,2.5,30
1824,0.5,2.5,32
1825,0.5,2.5,31
1826,0.5,2.5,44
1827,0.5,2.5,39
1828,0.5,2.5,35
1829,0.5,2.5,36
1830,0.5,2.5,32
1831,0.5,2.5,32
1832,0.5,2.5,48
1833,0.5,2.5,41
1834,0.5,2.5,39
1835,0.5,2.5,33
1836,0.5,2.5,44
1837,0.5,2.5,30
1838,0.5,2.5,35
1839,0.5,2.5,40
1840,0.5,2.5,45
1841,0.5,2.5,41
1842,0.5,2.5,34
1843,0.5,2.5,37
1844,0.5,2.5,30
1845,0.5,2.5,32
1846,0.5,2.5,33
1847,0.5,2.5,33
1848,0.5,2.5,32
1849,0.5,2.5,36
1850,0.5,2.5,34
1851,0.5,2.5,42
1852,0.5,2.5,29
1853,0.5,2.5,37
1854,0.5,2.5,37
1855,0.5,2.5,44
1856,0.5,2.5,34
1857,0.5,2.5,26
1858,0.5,2.5,33
1859,0.5,2.5,36
1860,0.5,2.5,47
1861,0.5,2.5,41
1862,0.5,2.5,27
1863,0.5,2.5,32
1864,0.5,2.5,31
1865,0.5,2.5,31
1866,0.5,2.5,39
1867,0.5,2.5,36
1868,0.5,2.5,31
1869,0.5,2.5,36
1870,0.5,2.5,28
1871,0.5,2.5,34
1872,0.5,2.5,33
1873,0.5,2.5,23
1874,0.5,2.5,34
1875,0.5,2.5,30
1876,0.5,2.5,35
1877,0.5,2.5,34
1878,0.5,2.5,34
1879,0.5,2.5,29
1880,0.5,2.5,28
1881,0.5,2.5,25
1882,0.5,2.5,40
1883,0.5,2.5,37
1884,0.5,2.5,26
1885,0.5,2.5,24
1886,0.5,2.5,37
1887,0.5,2.5,24
1888,0.5,2.5,36
1889,0.5,2.5,33
1890,0.5,2.5,37
1891,0.5,2.5,34
1892,0.5,2.5,37
1893,0.5,2.5,31
1894,0.5,2.5,18
1895,0.5,2.5,40
1896,0.5,2.5,32
1897,0.5,2.5,29
1898,0.5,2.5,24
1899,0.5,2.5,23
1900,0.5,2.5,26
1901,0.5,2.5,28
1902,0.5,2.5,37
1903,0.5,2.5,31
1904,0.5,2.5,36
1905,0.5,2.5,25
1906,0.5,2.5,37
1907,0.5,2.5,35
1908,0.5,2.5,30
1909,0.5,2.5,35
1910,0.5,2.5,30
1911,0.5,2.5,35
1912,0.5,2.5,23
1913,0.5,2.5,37
1914,0.5,2.5,46
1915,0.5,2.5,42
1916,0.5,2.5,35
1917,0.5,2.5,55
1918,0.5,2.5,34
1919,0.5,2.5,26
1920,0.5,2.5,33
1921,0.5,2.5,49
1922,0.5,2.5,26
1923,0.5,2.5,32
1924,0.5,2.5,32
1925,0.5,2.5,35
1926,0.5,2.5,35
1927,0.5,2.5,32
1928,0.5,2.5,31
1929,0.5,2.5,31
1930,0.5,2.5,31
1931,0.5,2.5,30
1932,0.5,2.5,30
1933,0.5,2.5,23
1934,0.5,2.5,40
1935,0.5,2.5,35
1936,0.5,2.5,31
1937,0.5,2.5,26
1938,0.5,2.5,27
1939,0.5,2.5,47
1940,0.5,2.5,33
1941,0.5,2.5,30
1942,0.5,2.5,34
1943,0.5,2.5,38
1944,0.5,2.5,27
1945,0.5,2.5,25
1946,0.5,2.5,26
1947,0.5,2.5,35
1948,0.5,2.5,27
1949,0.5,2.5,35
1950,0.5,2.5,30
1951,0.5,2.5,34
1952,0.5,2.5,38
1953,0.5,2.5,36
1954,0.5,2.5,31
1955,0.5,2.5,29
1956,0.5,2.5,47
1957,0.5,2.5,40
1958,0.5,2.5,38
1959,0.5,2.5,41
1960,0.5,2.5,36
1961,0.5,2.5,38
1962,0.5,2.5,40
1963,0.5,2.5,33
1964,0.5,2.5,36
1965,0.5,2.5,29
1966,0.5,2.5,41
1967,0.5,2.5,34
1968,0.5,2.5,44
1969,0.5,2.5,35
1970,0.5,2.5,49
1971,0.5,2.5,29
1972,0.5,2.5,35
1973,0.5,2.5,26
1974,0.5,2.5,24
1975,0.5,2.5,38
1976,0.5,2.5,35
1977,0.5,2.5,32
1978,0.5,2.5,36
1979,0.5,2.5,40
1980,0.5,2.5,35
1981,0.5,2.5,32
1982,0.5,2.5,28
1983,0.5,2.5,37
1984,0.5,2.5,36
1985,0.5,2.5,45
1986,0.5,2.5,37
1987,0.5,2.5,36
1988,0.5,2.5,25
1989,0.5,2.5,47
1990,0.5,2.5,36
1991,0.5,2.5,17
1992,0.5,2.5,39
1993,0.5,2.5,43
1994,0.5,2.5,35
1995,0.5,2.5,40
1996,0.5,2.5,37
1997,0.5,2.5,34
1998,0.5,2.5,27
1999,0.5,2.5,35
2000,0.5,2.5,28
2001,0.5,2.5,31
2002,0.5,2.5,33
2003,0.5,2.5,30
2004,0.5,2.5,35
2005,0.5,2.5,48
2006,0.5,2.5,28
2007,0.5,2.5,30
2008,0.5,2.5,34
2009,1.5,2.5,38
2010,1.5,2.5,30
2011,1.5,2.5,31
2012,1.5,2.5,42
2013,1.5,2.5,41
2014,1.5,2.5,50
2015,1.5,2.5,36
2016,1.5,2.5,41
2017,1.5,2.5,36
2018,1.5,2.5,43
2019,1.5,2.5,43
2020,1.5,2.5,34
2021,1.5,2.5,44
2022,1.5,2.5,43
2023,1.5,2.5,52
2024,1.5,2.5,44
2025,1.5,2.5,40
2026,1.5,2.5,50
2027,1.5,2.5,43
2028,1.5,2.5,58
2029,1.5,2.5,37
2030,1.5,2.5,37
2031,1.5,2.5,56
2032,1.5,2.5,53
2033,1.5,2.5,37
2034,1.5,2.5,41
2035,1.5,2.5,39
2036,1.5,2.5,35
2037,1.5,2.5,37
2038,1.5,2.5,36
2039,1.5,2.5,46
2040,1.5,2.5,37
2041,1.5,2.5,48
2042,1.5,2.5,38
2043,1.5,2.5,39
2044,1.5,2.5,33
2045,1.5,2.5,34
2046,1.5,2.5,36
2047,1.5,2.5,47
2048,1.5,2.5,28
2049,1.5,2.5,33
2050,1.5,2.5,26
2051,1.5,2.5,40
2052,1.5,2.5,40
2053,1.5,2.5,31
2054,1.5,2.5,36
2055,1.5,2.5,33
2056,1.5,2.5,28
2057,1.5,2.5,33
2058,1.5,2.5,42
2059,1.5,2.5,40
2060,1.5,2.5,40
2061,1.5,2.5,50
2062,1.5,2.5,39
2063,1.5,2.5,38
2064,1.5,2.5,42
2065,1.5,2.5,34
2066,1.5,2.5,41
2067,1.5,2.5,31
2068,1.5,2.5,48
2069,1.5,2.5,57
2070,1.5,2.5,28
2071,1.5,2.5,43
2072,1.5,2.5,50
2073,1.5,2.5,39
2074,1.5,2.5,47
2075,1.5,2.5,43
2076,1.5,2.5,30
2077,1.5,2.5,33
2078,1.5,2.5,48
2079,1.5,2.5,40
2080,1.5,2.5,41
2081,1.5,2.5,39
2082,1.5,2.5,35
2083,1.5,2.5,34
2084,1.5,2.5,56
2085,1.5,2.5,28
2086,1.5,2.5,43
2087,1.5,2.5,41
2088,1.5,2.5,36
2089,1.5,2.5,37
2090,1.5,2.5,51
2091,1.5,2.5,35
2092,1.5,2.5,32
2093,1.5,2.5,53
2094,1.5,2.5,36
2095,1.5,2.5,34
2096,1.5,2.5,50
2097,1.5,2.5,30
2098,1.5,2.5,38
2099,1.5,2.5,31
2100,1.5,2.5,41
2101,1.5,2.5,44
2102,1.5,2.5,40
2103,1.5,2.5,30
2104,1.5,2.5,34
2105,1.5,2.5,31
2106,1.5,2.5,33
2107,1.5,2.5,35
2108,1.5,2.5,47
2109,1.5,2.5,39
2110,1.5,2.5,44
2111,1.5,2.5,33
